stat_id,city_id,stat_date,avg_pm_cn1,avg_pm_cn2,avg_pm_cn3,avg_pm_us,avg_pm,max_pm,min_pm,aqi_level
1215,3,2013-02-06,224.47826,228.0,,250.043478,226.23913,250.043478,224.47826,5
1216,3,2013-09-23,65.291666,76.714285,,97.166666,71.002975,97.166666,65.291666,2
1217,3,2015-11-05,66.416666,61.083333,,83.166666,63.749999,83.166666,61.083333,2
1218,4,2013-05-24,37.458333,38.0,,37.458333,37.729166,38.0,37.458333,2
1219,5,2015-11-14,93.125,93.25,,102.291666,93.1875,102.291666,93.125,3
1220,1,2013-02-17,109.625,,114.375,124.041666,112.0,124.041666,109.625,3
1221,2,2014-06-01,19.681818,24.291666,,25.791666,21.986742,25.791666,19.681818,1
1222,2,2015-03-01,78.041666,78.958333,,68.625,78.499999,78.958333,68.625,3
1223,2,2015-08-07,17.916666,11.375,,18.291666,14.645833,18.291666,11.375,1
1224,4,2015-10-30,49.791666,47.791666,,49.791666,48.791666,49.791666,47.791666,2
1225,3,2014-07-08,54.791666,69.608695,,,62.20018,69.608695,54.791666,2
1226,3,2015-04-08,32.625,31.083333,,46.625,31.854166,46.625,31.083333,1
1227,4,2013-12-21,78.583333,84.833333,,78.583333,81.708333,84.833333,78.583333,3
1228,1,2013-11-25,20.0,14.086956,14.791666,24.083333,16.292874,24.083333,14.086956,1
1229,2,2013-07-26,88.958333,80.416666,,59.772727,84.687499,88.958333,59.772727,3
1230,4,2013-03-13,74.25,66.5,,74.25,70.375,74.25,66.5,2
1231,4,2014-04-22,,41.958333,,,41.958333,41.958333,41.958333,2
1232,4,2015-01-22,69.384615,64.083333,,69.384615,66.733974,69.384615,64.083333,2
1233,5,2014-12-03,30.363636,20.818181,,29.363636,25.590908,30.363636,20.818181,1
1234,5,2015-09-03,34.541666,29.208333,,32.666666,31.874999,34.541666,29.208333,1
1235,2,2013-07-06,44.045454,52.173913,,32.083333,48.109683,52.173913,32.083333,2
1236,3,2014-04-16,65.5,60.291666,,68.416666,62.895833,68.416666,60.291666,2
1237,4,2013-05-04,31.708333,33.105263,,31.708333,32.406798,33.105263,31.708333,1
1238,5,2014-02-14,125.0,105.958333,,118.791666,115.479166,125.0,105.958333,4
1239,1,2015-05-09,30.5,48.75,33.727272,37.523809,37.65909,48.75,30.5,2
1240,2,2014-10-06,33.916666,35.40909,,37.958333,34.662878,37.958333,33.916666,1
1241,3,2015-03-07,78.958333,93.625,,109.5,86.291666,109.5,78.958333,3
1242,4,2012-03-21,2.6,,,2.6,2.6,2.6,2.6,1
1243,4,2014-08-04,34.041666,44.916666,,34.041666,39.479166,44.916666,34.041666,2
1244,5,2014-09-11,42.375,42.272727,,40.666666,42.323863,42.375,40.666666,2
1245,5,2015-01-05,85.333333,81.125,,78.083333,83.229166,85.333333,78.083333,3
1246,2,2015-05-15,51.25,44.791666,,38.5,48.020833,51.25,38.5,2
1247,5,2014-05-06,51.458333,51.0,,49.761904,51.229166,51.458333,49.761904,2
1248,1,2015-08-01,76.0,84.875,66.208333,72.458333,75.694444,84.875,66.208333,3
1249,5,2013-12-27,117.68421,158.8,,139.73913,138.242105,158.8,117.68421,4
1250,4,2014-09-05,56.333333,60.625,,56.333333,58.479166,60.625,56.333333,2
1251,4,2015-06-05,18.958333,27.041666,,18.958333,22.999999,27.041666,18.958333,1
1252,2,2014-04-10,58.125,64.291666,,55.541666,61.208333,64.291666,55.541666,2
1253,2,2015-01-10,183.125,183.041666,,170.541666,183.083333,183.125,170.541666,5
1254,4,2014-02-08,20.083333,25.458333,,20.083333,22.770833,25.458333,20.083333,1
1255,4,2012-05-12,117.791666,,,117.791666,117.791666,117.791666,117.791666,4
1256,4,2014-06-13,87.708333,75.875,,87.708333,81.791666,87.708333,75.875,3
1257,4,2015-03-13,45.625,36.416666,,45.625,41.020833,45.625,36.416666,2
1258,5,2014-11-02,29.25,21.375,,32.125,25.3125,32.125,21.375,1
1259,1,2013-04-08,21.75,19.434782,23.416666,19.291666,21.533816,23.416666,19.291666,1
1260,2,2014-01-18,164.565217,172.565217,,151.083333,168.565217,172.565217,151.083333,5
1261,2,2015-07-06,19.041666,19.708333,,18.555555,19.374999,19.708333,18.555555,1
1262,3,2014-08-18,36.818181,48.875,,60.375,42.84659,60.375,36.818181,2
1263,4,2013-12-07,93.125,,,93.125,93.125,93.125,93.125,3
1264,2,2015-04-25,75.75,77.083333,,67.0,76.416666,77.083333,67.0,3
1265,3,2015-03-24,30.0,30.166666,,38.458333,30.083333,38.458333,30.0,1
1266,2,2014-09-19,44.363636,39.90909,,36.347826,42.136363,44.363636,36.347826,2
1267,1,2014-06-21,56.0,64.416666,54.666666,54.541666,58.36111,64.416666,54.541666,2
1268,1,2015-03-21,22.791666,22.791666,19.416666,18.608695,21.666666,22.791666,18.608695,1
1269,2,2014-05-20,72.608695,83.958333,,69.5,78.283514,83.958333,69.5,3
1270,2,2015-02-20,12.958333,16.25,,20.25,14.604166,20.25,12.958333,1
1271,5,2013-08-25,45.916666,37.625,,44.666666,41.770833,45.916666,37.625,2
1272,2,2015-11-28,63.625,67.0,,64.583333,65.3125,67.0,63.625,2
1273,1,2015-12-06,161.333333,,167.833333,159.826086,164.583333,167.833333,159.826086,5
1274,4,2012-10-21,54.916666,,,54.916666,54.916666,54.916666,54.916666,2
1275,4,2013-07-21,27.0,,,27.0,27.0,27.0,27.0,1
1276,5,2013-06-20,30.956521,29.652173,,23.958333,30.304347,30.956521,23.958333,1
1277,1,2015-12-29,323.416666,361.5,330.75,331.875,338.555555,361.5,323.416666,6
1278,5,2014-07-03,105.4375,73.333333,,84.916666,89.385416,105.4375,73.333333,3
1279,5,2015-04-03,74.375,66.75,,70.083333,70.5625,74.375,66.75,2
1280,3,2015-05-18,58.125,61.166666,,77.083333,59.645833,77.083333,58.125,2
1281,4,2013-05-27,25.5,27.6875,,25.5,26.59375,27.6875,25.5,1
1282,4,2014-06-30,6.411764,17.375,,6.411764,11.893382,17.375,6.411764,1
1283,5,2013-10-19,89.5,77.666666,,76.041666,83.583333,89.5,76.041666,3
1284,5,2015-11-17,93.416666,97.708333,,107.541666,95.562499,107.541666,93.416666,3
1285,2,2014-07-25,42.47619,39.416666,,32.291666,40.946428,42.47619,32.291666,2
1286,3,2014-06-24,21.75,30.166666,,46.458333,25.958333,46.458333,21.75,1
1287,1,2013-09-14,65.541666,53.458333,58.041666,69.0,59.013888,69.0,53.458333,2
1288,2,2013-02-20,54.9,51.956521,,55.173913,53.42826,55.173913,51.956521,2
1289,2,2015-06-19,50.458333,49.291666,,41.541666,49.874999,50.458333,41.541666,2
1290,3,2015-08-10,30.291666,27.458333,,39.625,28.874999,39.625,27.458333,1
1291,1,2013-03-21,147.166666,137.083333,125.708333,157.625,136.652777,157.625,125.708333,4
1292,1,2014-04-24,108.625,,104.083333,113.666666,106.354166,113.666666,104.083333,3
1293,2,2014-12-11,82.608695,80.772727,,84.291666,81.690711,84.291666,80.772727,3
1294,2,2015-09-11,30.333333,25.583333,,22.608695,27.958333,30.333333,22.608695,1
1295,1,2013-10-24,21.583333,17.857142,18.3,23.75,19.246825,23.75,17.857142,1
1296,2,2013-03-27,60.0,54.727272,,58.260869,57.363636,60.0,54.727272,2
1297,3,2013-02-26,120.125,102.5,,122.916666,111.3125,122.916666,102.5,3
1298,3,2014-12-17,50.043478,41.652173,,55.173913,45.847825,55.173913,41.652173,2
1299,3,2015-09-17,25.875,25.208333,,34.75,25.541666,34.75,25.208333,1
1300,4,2014-11-16,55.25,60.541666,,55.25,57.895833,60.541666,55.25,2
1301,4,2015-08-16,38.375,39.833333,,38.375,39.104166,39.833333,38.375,2
1302,1,2014-04-27,63.208333,48.166666,50.416666,67.333333,53.930555,67.333333,48.166666,2
1303,1,2015-01-27,19.782608,22.75,18.913043,20.916666,20.481883,22.75,18.913043,1
1304,5,2013-04-26,41.846153,25.9,,42.307692,33.873076,42.307692,25.9,1
1305,5,2014-11-25,184.458333,145.958333,,181.791666,165.208333,184.458333,145.958333,5
1306,5,2015-08-25,24.956521,20.260869,,23.823529,22.608695,24.956521,20.260869,1
1307,2,2013-12-12,86.5,129.958333,,91.5,108.229166,129.958333,86.5,3
1308,2,2014-06-04,64.565217,72.086956,,63.0,68.326086,72.086956,63.0,2
1309,3,2014-05-03,71.0,56.416666,,65.875,63.708333,71.0,56.416666,2
1310,1,2015-02-14,305.625,318.083333,287.916666,268.5,303.874999,318.083333,268.5,6
1311,3,2013-02-03,146.916666,162.208333,,158.791666,154.562499,162.208333,146.916666,5
1312,3,2013-07-15,81.0,67.416666,,75.25,74.208333,81.0,67.416666,2
1313,4,2012-08-27,62.791666,,,62.791666,62.791666,62.791666,62.791666,2
1314,4,2015-03-30,44.333333,41.0,,44.333333,42.666666,44.333333,41.0,2
1315,1,2015-11-22,46.0,,49.565217,49.391304,47.782608,49.565217,46.0,2
1316,4,2014-10-29,38.583333,41.125,,38.583333,39.854166,41.125,38.583333,2
1317,5,2014-09-28,69.666666,63.583333,,70.375,66.624999,70.375,63.583333,2
1318,3,2014-11-10,42.583333,39.125,,58.916666,40.854166,58.916666,39.125,2
1319,4,2013-06-14,24.416666,28.916666,,24.416666,26.666666,28.916666,24.416666,1
1320,4,2014-01-21,62.75,77.375,,62.75,70.0625,77.375,62.75,2
1321,5,2015-12-04,38.421052,34.526315,,40.631578,36.473683,40.631578,34.526315,2
1322,4,2013-10-13,64.583333,,,64.583333,64.583333,64.583333,64.583333,2
1323,1,2014-09-13,61.083333,67.708333,62.291666,64.5,63.694444,67.708333,61.083333,2
1324,1,2015-06-13,14.375,9.583333,15.25,15.809523,13.069444,15.809523,9.583333,1
1325,2,2014-08-12,36.636363,34.0,,30.166666,35.318181,36.636363,30.166666,2
1326,2,2015-05-12,41.75,38.0,,46.541666,39.875,46.541666,38.0,2
1327,1,2013-08-30,10.25,11.708333,10.0,16.8,10.652777,16.8,10.0,1
1328,3,2014-07-31,22.652173,32.375,,33.791666,27.513586,33.791666,22.652173,1
1329,2,2015-03-04,19.608695,21.375,,25.083333,20.491847,25.083333,19.608695,1
1330,5,2015-05-01,52.166666,41.958333,,52.083333,47.062499,52.166666,41.958333,2
1331,1,2014-05-14,19.227272,16.5,16.416666,22.875,17.381312,22.875,16.416666,1
1332,5,2014-01-10,98.380952,79.777777,,95.5,89.079364,98.380952,79.777777,3
1333,1,2013-11-08,149.375,154.416666,153.25,162.708333,152.347222,162.708333,149.375,5
1334,4,2015-07-29,14.181818,21.708333,,14.181818,17.945075,21.708333,14.181818,1
1335,5,2013-07-04,40.666666,37.833333,,41.227272,39.249999,41.227272,37.833333,2
1336,5,2015-06-28,48.041666,47.083333,,55.875,47.562499,55.875,47.083333,2
1337,4,2012-09-14,19.0,,,19.0,19.0,19.0,19.0,1
1338,4,2014-02-11,41.375,45.791666,,41.375,43.583333,45.791666,41.375,2
1339,4,2014-08-01,42.25,53.125,,42.25,47.6875,53.125,42.25,2
1340,1,2013-12-29,66.791666,60.041666,63.916666,53.352941,63.583332,66.791666,53.352941,2
1341,1,2014-01-09,27.708333,25.166666,27.875,33.125,26.916666,33.125,25.166666,1
1342,2,2013-11-28,48.0,89.47826,,54.875,68.73913,89.47826,48.0,2
1343,5,2014-02-17,100.695652,87.583333,,88.291666,94.139492,100.695652,87.583333,3
1344,1,2013-10-01,68.875,66.0,67.375,71.458333,67.416666,71.458333,66.0,2
1345,3,2014-09-02,32.083333,33.916666,,37.625,32.999999,37.625,32.083333,1
1346,3,2015-06-02,45.75,54.708333,,54.041666,50.229166,54.708333,45.75,2
1347,4,2015-02-03,102.083333,92.291666,,102.083333,97.187499,102.083333,92.291666,3
1348,2,2013-04-17,113.416666,108.708333,,96.208333,111.062499,113.416666,96.208333,3
1349,2,2013-10-07,9.25,12.086956,,11.625,10.668478,12.086956,9.25,1
1350,3,2013-03-16,162.791666,178.208333,,169.0,170.499999,178.208333,162.791666,5
1351,4,2012-05-09,116.458333,,,116.458333,116.458333,116.458333,116.458333,4
1352,5,2014-05-09,63.708333,64.833333,,69.041666,64.270833,69.041666,63.708333,2
1353,5,2015-02-09,81.208333,95.333333,,86.708333,88.270833,95.333333,81.208333,3
1354,2,2013-03-04,124.285714,117.0,,117.095238,120.642857,124.285714,117.0,4
1355,1,2014-05-31,108.208333,116.625,110.0,115.75,111.611111,116.625,108.208333,3
1356,3,2013-10-30,20.791666,19.608695,,27.5,20.20018,27.5,19.608695,1
1357,5,2014-01-27,55.363636,44.583333,,43.958333,49.973484,55.363636,43.958333,2
1358,1,2014-03-20,10.458333,8.541666,9.916666,10.166666,9.638888,10.458333,8.541666,1
1359,3,2013-03-10,285.666666,284.75,,246.47826,285.208333,285.666666,246.47826,6
1360,3,2013-08-19,75.708333,55.166666,,65.416666,65.437499,75.708333,55.166666,2
1361,1,2014-12-28,95.866666,224.875,171.521739,196.416666,164.087801,224.875,95.866666,5
1362,4,2015-05-01,13.708333,23.666666,,13.708333,18.687499,23.666666,13.708333,1
1363,4,2015-09-23,32.541666,33.791666,,32.541666,33.166666,33.791666,32.541666,1
1364,5,2014-08-24,50.791666,46.916666,,47.125,48.854166,50.791666,46.916666,2
1365,5,2015-01-02,50.0,44.375,,50.166666,47.1875,50.166666,44.375,2
1366,5,2015-12-21,173.933333,186.266666,,171.785714,180.099999,186.266666,171.785714,5
1367,2,2013-05-21,96.333333,99.826086,,81.875,98.079709,99.826086,81.875,3
1368,3,2013-01-22,128.125,148.375,,129.181818,138.25,148.375,128.125,4
1369,3,2013-10-07,81.538461,105.956521,,113.826086,93.747491,113.826086,81.538461,3
1370,3,2015-11-11,30.173913,17.375,,30.583333,23.774456,30.583333,17.375,1
1371,4,2015-07-12,38.583333,48.388888,,38.583333,43.48611,48.388888,38.583333,2
1372,5,2014-06-13,18.73913,25.333333,,41.85,22.036231,41.85,18.73913,1
1373,5,2015-03-13,53.583333,53.5,,58.590909,53.541666,58.590909,53.5,2
1374,1,2015-09-05,20.166666,,14.208333,20.583333,17.187499,20.583333,14.208333,1
1375,2,2013-02-06,57.958333,54.333333,,63.916666,56.145833,63.916666,54.333333,2
1376,2,2013-12-18,44.304347,55.291666,,53.25,49.798006,55.291666,44.304347,2
1377,3,2015-02-03,78.5,69.0,,112.375,73.75,112.375,69.0,2
1378,2,2015-10-15,31.666666,29.708333,,26.083333,30.687499,31.666666,26.083333,1
1379,4,2012-04-28,156.791666,,,156.791666,156.791666,156.791666,156.791666,5
1380,5,2014-10-18,123.208333,116.666666,,104.375,119.937499,123.208333,104.375,4
1381,4,2014-12-23,71.333333,74.133333,,71.333333,72.733333,74.133333,71.333333,2
1382,5,2015-05-24,58.666666,47.166666,,54.083333,52.916666,58.666666,47.166666,2
1383,3,2014-09-25,53.791666,58.333333,,60.181818,56.062499,60.181818,53.791666,2
1384,3,2015-06-25,,28.5,,44.0,28.5,44.0,28.5,1
1385,4,2012-07-20,53.5,,,53.5,53.5,53.5,53.5,2
1386,4,2013-04-20,33.375,32.625,,33.375,33.0,33.375,32.625,1
1387,4,2015-05-18,21.5,24.666666,,21.5,23.083333,24.666666,21.5,1
1388,5,2015-10-10,23.833333,19.458333,,21.458333,21.645833,23.833333,19.458333,1
1389,1,2014-07-25,81.173913,78.869565,69.304347,75.0,76.449275,81.173913,69.304347,3
1390,4,2013-11-17,53.041666,,,53.041666,53.041666,53.041666,53.041666,2
1391,4,2014-05-26,32.791666,35.458333,,32.791666,34.124999,35.458333,32.791666,1
1392,4,2015-02-26,27.727272,32.791666,,27.727272,30.259469,32.791666,27.727272,1
1393,1,2014-10-17,104.791666,,115.666666,117.583333,110.229166,117.583333,104.791666,3
1394,1,2015-07-17,54.470588,43.882352,37.529411,42.647058,45.294117,54.470588,37.529411,2
1395,4,2012-11-25,101.125,,,101.125,101.125,101.125,101.125,3
1396,3,2013-11-11,22.75,27.708333,,36.333333,25.229166,36.333333,22.75,1
1397,2,2014-03-26,88.428571,92.181818,,79.0,90.305194,92.181818,79.0,3
1398,3,2013-04-14,92.583333,84.166666,,,88.374999,92.583333,84.166666,3
1399,4,2015-10-04,11.125,15.125,,11.125,13.125,15.125,11.125,1
1400,2,2014-03-03,27.130434,27.90909,,32.73913,27.519762,32.73913,27.130434,1
1401,3,2014-07-14,25.590909,27.083333,,33.555555,26.337121,33.555555,25.590909,1
1402,4,2013-01-28,80.75,,,80.75,80.75,80.75,80.75,3
1403,4,2015-03-07,39.5,34.458333,,39.5,36.979166,39.5,34.458333,2
1404,5,2015-07-18,59.722222,57.666666,,60.111111,58.694444,60.111111,57.666666,2
1405,2,2013-01-16,186.125,194.291666,,203.875,190.208333,203.875,186.125,5
1406,3,2013-05-27,83.8,69.3125,,75.5625,76.55625,83.8,69.3125,3
1407,3,2015-07-06,30.913043,31.666666,,29.181818,31.289854,31.666666,29.181818,1
1408,5,2014-12-29,221.125,199.25,,224.458333,210.1875,224.458333,199.25,5
1409,5,2015-09-29,61.833333,64.125,,66.541666,62.979166,66.541666,61.833333,2
1410,2,2013-08-13,17.166666,16.454545,,10.125,16.810605,17.166666,10.125,1
1411,2,2013-10-24,55.75,41.333333,,53.521739,48.541666,55.75,41.333333,2
1412,3,2013-05-04,95.238095,89.904761,,69.761904,92.571428,95.238095,69.761904,3
1413,3,2013-06-25,30.5,29.791666,,39.25,30.145833,39.25,29.791666,1
1414,4,2012-04-05,15.0,,,15.0,15.0,15.0,15.0,1
1415,4,2013-01-05,29.391304,31.9,,29.391304,30.645652,31.9,29.391304,1
1416,4,2015-12-15,27.375,29.125,,27.375,28.25,29.125,27.375,1
1417,5,2014-03-21,97.565217,82.958333,,87.347826,90.261775,97.565217,82.958333,3
1418,4,2014-10-12,36.708333,43.833333,,36.708333,40.270833,43.833333,36.708333,2
1419,1,2013-08-07,31.875,34.722222,31.125,31.375,32.574074,34.722222,31.125,1
1420,4,2012-08-10,49.125,,,49.125,49.125,49.125,49.125,2
1421,4,2014-03-15,64.047619,70.583333,,64.047619,67.315476,70.583333,64.047619,2
1422,5,2013-04-03,55.333333,49.95,,,52.641666,55.333333,49.95,2
1423,1,2013-05-15,100.416666,87.0,65.541666,67.5,84.319444,100.416666,65.541666,3
1424,1,2014-04-10,71.608695,103.304347,77.714285,86.772727,84.209109,103.304347,71.608695,3
1425,2,2015-11-05,43.608695,42.333333,,38.391304,42.971014,43.608695,38.391304,2
1426,3,2015-04-14,80.458333,72.291666,,85.791666,76.374999,85.791666,72.291666,3
1427,4,2014-06-07,150.875,58.666666,,150.875,104.770833,150.875,58.666666,3
1428,5,2013-01-11,188.6875,167.866666,,,178.277083,188.6875,167.866666,5
1429,1,2015-09-28,51.863636,44.5,50.916666,47.666666,49.093434,51.863636,44.5,2
1430,1,2014-07-02,68.833333,67.791666,55.6,69.5,64.074999,69.5,55.6,2
1431,1,2015-04-02,37.541666,37.875,38.958333,35.833333,38.124999,38.958333,35.833333,2
1432,2,2015-12-26,99.291666,97.75,,82.15,98.520833,99.291666,82.15,3
1433,3,2013-12-01,165.083333,149.041666,,144.636363,157.062499,165.083333,144.636363,5
1434,4,2011-12-23,76.458333,,,76.458333,76.458333,76.458333,76.458333,3
1435,5,2013-08-08,90.611111,46.47826,,,68.544685,90.611111,46.47826,2
1436,4,2013-08-02,22.083333,,,22.083333,22.083333,22.083333,22.083333,1
1437,1,2014-11-07,34.916666,56.875,53.25,53.083333,48.347222,56.875,34.916666,2
1438,1,2015-08-07,98.333333,93.125,83.75,82.333333,91.736111,98.333333,82.333333,3
1439,2,2014-07-08,26.869565,27.333333,,20.833333,27.101449,27.333333,20.833333,1
1440,2,2015-04-08,28.0,29.75,,32.142857,28.875,32.142857,28.0,1
1441,3,2014-03-09,72.666666,71.958333,,77.166666,72.312499,77.166666,71.958333,2
1442,4,2011-11-22,70.0,,,70.0,70.0,70.0,70.0,2
1443,1,2015-05-28,96.066666,88.416666,109.166666,108.5,97.883332,109.166666,88.416666,3
1444,2,2013-09-21,24.043478,21.086956,,19.25,22.565217,24.043478,19.25,1
1445,2,2014-11-03,33.791666,38.0,,35.583333,35.895833,38.0,33.791666,2
1446,3,2015-03-26,59.166666,64.666666,,77.708333,61.916666,77.708333,59.166666,2
1447,4,2013-07-19,37.5,,,37.5,37.5,37.5,37.5,2
1448,4,2014-09-01,18.333333,28.958333,,18.333333,23.645833,28.958333,18.333333,1
1449,5,2015-01-24,126.583333,103.291666,,126.583333,114.937499,126.583333,103.291666,3
1450,1,2014-07-18,137.541666,127.333333,116.041666,115.75,126.972221,137.541666,115.75,4
1451,1,2015-05-05,49.666666,56.526315,38.875,49.833333,48.355993,56.526315,38.875,2
1452,2,2014-11-26,46.782608,44.130434,,47.869565,45.456521,47.869565,44.130434,2
1453,2,2015-09-13,36.5,28.166666,,27.041666,32.333333,36.5,27.041666,1
1454,5,2014-03-14,172.875,147.708333,,141.75,160.291666,172.875,141.75,5
1455,5,2015-01-01,38.285714,30.0,,41.90909,34.142857,41.90909,30.0,1
1456,5,2014-12-22,141.958333,136.5,,143.208333,139.229166,143.208333,136.5,4
1457,1,2013-05-13,114.5,102.083333,88.25,104.5,101.611111,114.5,88.25,3
1458,2,2014-02-18,19.380952,22.347826,,25.391304,20.864389,25.391304,19.380952,1
1459,1,2013-06-23,62.416666,71.777777,70.25,68.833333,68.148147,71.777777,62.416666,2
1460,4,2012-07-04,19.833333,,,19.833333,19.833333,19.833333,19.833333,1
1461,4,2014-09-24,43.083333,52.083333,,43.083333,47.583333,52.083333,43.083333,2
1462,4,2015-06-24,13.916666,19.708333,,13.916666,16.812499,19.708333,13.916666,1
1463,4,2015-07-11,30.25,41.625,,30.25,35.9375,41.625,30.25,2
1464,2,2014-01-31,150.130434,133.916666,,125.541666,142.02355,150.130434,125.541666,4
1465,4,2012-07-27,32.125,,,32.125,32.125,32.125,32.125,1
1466,1,2013-03-08,167.217391,231.863636,198.652173,221.652173,199.2444,231.863636,167.217391,5
1467,1,2014-08-28,84.636363,84.227272,75.636363,83.045454,81.499999,84.636363,75.636363,3
1468,2,2015-08-03,45.166666,36.125,,39.333333,40.645833,45.166666,36.125,2
1469,3,2013-01-06,111.75,121.875,,126.0625,116.8125,126.0625,111.75,4
1470,3,2014-06-26,32.0,34.416666,,47.791666,33.208333,47.791666,32.0,1
1471,4,2012-10-19,78.708333,,,78.708333,78.708333,78.708333,78.708333,3
1472,5,2014-04-24,82.0,77.958333,,99.958333,79.979166,99.958333,77.958333,3
1473,1,2015-04-18,148.681818,154.916666,136.208333,138.5,146.602272,154.916666,136.208333,4
1474,2,2014-12-13,78.5,78.043478,,77.375,78.271739,78.5,77.375,3
1475,4,2013-08-29,57.217391,,,57.217391,57.217391,57.217391,57.217391,2
1476,5,2014-10-17,89.083333,61.583333,,63.875,75.333333,89.083333,61.583333,3
1477,3,2013-12-19,128.333333,108.666666,,116.666666,118.499999,128.333333,108.666666,4
1478,5,2013-10-17,137.375,136.047619,,140.291666,136.711309,140.291666,136.047619,4
1479,3,2015-12-11,81.0,72.916666,,98.625,76.958333,98.625,72.916666,3
1480,5,2013-11-27,18.666666,16.958333,,15.958333,17.812499,18.666666,15.958333,1
